ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0018193,peptidyl-amino acid modification,62/1912,391/18842,0.158567774936061,1.56262239296301,3.77800803748069,0.000256999363093762,0.0213388548094928,0.016814075789667,ZMIZ1/IL11/RELA/HES1/PRKX/TNFRSF18/SMYD2/KAT2A/KDR/EPHB2/ZDHHC20/SRCIN1/EHMT2/NMT2/FER/NEK6/ZDHHC12/TNK2/PRMT5/PDGFB/TTLL4/SETD6/EP300/SETD2/VKORC1/CTF1/RAF1/ZDHHC2/MDM2/BCL11A/ZDHHC7/LOX/ATAT1/USPL1/CDK5R1/TTLL1/MAPK3/ZDHHC8/SIRT3/TRIM28/PIAS3/CHEK1/ZDHHC18/FGFR1/ZMIZ2/BAG6/CDK1/TGFBR1/EGLN2/ZAP70/VPS33B/FGR/ULK1/IKBKB/ARL2BP/SUMO1/CAPN3/PRKCD/PTK2B/MUL1/PML/ZDHHC11,62
GO:0060260,regulation of transcription initiation by RNA polymerase II,19/1912,79/18842,0.240506329113924,2.37009427466766,4.1009105604598,0.000273930670060095,0.0224000579744596,0.0176502570469689,MED15/MED29/TAF10/FOXO1/MED19/NCOR2/MED4/GTF2A1/MED9/MED22/MED18/DR1/NKX2-5/THRA/MED8/SUMO1/MED12/ZNHIT1/SIN3B,19
GO:0051056,regulation of small GTPase mediated signal transduction,51/1912,307/18842,0.166123778501629,1.63708380466929,3.78213387409879,0.000287132922070528,0.0231291997076812,0.0182247885517404,RASIP1/ARHGAP17/LZTR1/PLEKHG1/PLXNB1/EPHB2/NOTCH1/ARHGAP11A/MYOC/PLEKHG3/KCTD10/IQSEC1/ARHGEF1/CRK/MRAS/ARHGAP31/IQSEC3/ARHGAP35/SQSTM1/ARHGDIA/RAF1/EPS8L1/FGD4/RABL3/ARHGAP10/CUL3/MADD/DOCK3/NRP1/PKP4/DENND4B/ARHGAP11B/SRGAP3/DOCK6/WNK1/MAPRE2/NRAS/SPRY4/DNMBP/PSD/SIPA1L2/ARRB1/ARHGAP8/RACGAP1/TNS3/SNTA1/SIPA1/ARHGAP27/ARHGEF15/ARHGEF11/DOCK8,51
GO:0090110,COPII-coated vesicle cargo loading,8/1912,19/18842,0.421052631578947,4.14930632019379,4.61545715510836,0.000299714085170645,0.0237876017303819,0.0187435802867512,SEC31B/SCAP/TBC1D20/TMED2/SURF4/SEC24A/SAR1B/SAR1A,8
GO:0044772,mitotic cell cycle phase transition,67/1912,434/18842,0.154377880184332,1.52133264562405,3.69252906735983,0.000323406907326911,0.0251168286248899,0.0197909524135805,ANAPC11/BUB3/DYNLL1/ZWINT/SMARCD3/RBL1/BUB1/ZNF655/SPC25/FAM107A/USP22/CDK5RAP3/KLHL22/ERCC3/SKA3/CDC25A/CHEK2/PLCB1/NEK6/DTL/FBXO31/CCNB2/CDKN3/SPC24/SMARCB1/TTK/BCL7A/E2F7/DNM2/CDC25B/RBX1/CDC14C/ARID1A/CDCA8/POLE/RPS27L/RRM1/DLGAP5/CUL3/RRM2B/ACTL6B/USP29/PSMB3/HINFP/ESPL1/CHEK1/CDC14B/ANAPC7/E2F3/CDK14/CDK1/BIRC5/ANAPC2/ZFP36L2/TRIP13/CDK5RAP2/UBE2C/DBF4/NDC80/CLSPN/SMARCD2/ACTB/MAD2L1/FOXN3/DYNLT1/DYNC1H1/ZNF324,67
GO:0046474,glycerophospholipid biosynthetic process,38/1912,211/18842,0.180094786729858,1.77476253742886,3.80328786097309,0.000331585302004141,0.0251168286248899,0.0197909524135805,IP6K1/DGKA/PIK3R1/INPP5D/PIGL/CHKA/PIGF/CPNE1/PITPNM2/PIK3C2B/PDGFB/CHKB/PIGG/GPAM/SLC44A1/DGKD/ITPKA/AGPAT5/TTC7A/ITPKB/ETNK2/PI4KB/LCAT/PIGK/TMEM150A/PLA2G4A/PI4KA/INPP5E/PISD/SBF1/GPAA1/CHAT/INPPL1/PIGQ/PI4KAP2/SLC44A2/LCLAT1/PIP5K1C,38
GO:0018230,peptidyl-L-cysteine S-palmitoylation,7/1912,15/18842,0.466666666666667,4.59881450488145,4.68578081754253,0.000337805755324419,0.0251168286248899,0.0197909524135805,ZDHHC20/ZDHHC12/ZDHHC2/ZDHHC7/ZDHHC8/ZDHHC18/ZDHHC11,7
GO:0018231,peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine,7/1912,15/18842,0.466666666666667,4.59881450488145,4.68578081754253,0.000337805755324419,0.0251168286248899,0.0197909524135805,ZDHHC20/ZDHHC12/ZDHHC2/ZDHHC7/ZDHHC8/ZDHHC18/ZDHHC11,7
GO:0072331,signal transduction by p53 class mediator,32/1912,168/18842,0.19047619047619,1.87706714484957,3.83739270722159,0.000343478621718795,0.0251168286248899,0.0197909524135805,KAT5/SMYD2/PPP1R15A/CDK5RAP3/CHEK2/NOP2/PTTG1IP/PRMT5/BCL2L12/E2F7/EP300/PAK1IP1/FAM193A/MDM2/RPS27L/SPRED2/HEXIM1/DVL2/USP7/RBM38/MLXIPL/PYHIN1/MIF/CHEK1/BAG6/HIC1/CRADD/CD74/ZNHIT1/TP53RK/PML/PHLDA3,32
GO:1901987,regulation of cell cycle phase transition,70/1912,459/18842,0.152505446623094,1.5028805571508,3.66547645097891,0.000344384902397971,0.0251168286248899,0.0197909524135805,TELO2/ANAPC11/BUB3/DYNLL1/ZWINT/SMARCD3/DOT1L/RAD9A/RBL1/BUB1/ZNF655/SPC25/FAM107A/CDK5RAP3/KLHL22/MUS81/ERCC3/SKA3/CDC25A/CHEK2/PLCB1/NEK6/DTL/FBXO31/SPC24/FANCD2/SMARCB1/TTK/BCL7A/E2F7/MDC1/CDC25B/RBX1/HORMAD1/CDC14C/ARID1A/CDCA8/RPS27L/RRM1/DLGAP5/CUL3/RRM2B/ACTL6B/PSMB3/HINFP/CDC45/ESPL1/CHEK1/CDC14B/ANAPC7/CDK14/STK38/CDK1/BIRC5/ZFP36L2/TRIP13/CDK5RAP2/RAD51/APBB1/UBE2C/TIPRL/DBF4/NDC80/CLSPN/SMARCD2/ACTB/MAD2L1/FOXN3/DYNLT1/DYNC1H1,70
GO:0045786,negative regulation of cell cycle,60/1912,382/18842,0.157068062827225,1.5478433262503,3.63529490953713,0.000412333045377093,0.0296714859453356,0.0233798213601871,TELO2/BUB3/DYNLL1/ZWINT/DOT1L/RAD9A/RBL1/TOM1L2/BUB1/TERF2/ZNF655/KAT2A/BCL6/SPC25/FAM107A/CDK5RAP3/KLHL22/MUS81/SKA3/CHEK2/DTL/ALOX15B/FBXO31/CDKN1C/SPC24/FANCD2/CEBPA/SUV39H1/TTK/E2F7/MDC1/RBX1/HORMAD1/CDCA8/RPS27L/HINFP/CDC45/ESPL1/CHEK1/CDC14B/STK38/CDK1/BIRC5/ZFP36L2/TRIP13/CDK5RAP2/RAD51/APBB1/TIPRL/TSPYL2/DBF4/NDC80/CLSPN/FOXC1/MAD2L1/SIPA1/FOXN3/DYNLT1/DYNC1H1/PML,60
GO:0070936,protein K48-linked ubiquitination,22/1912,101/18842,0.217821782178218,2.14654708148639,3.88260884375369,0.000425348307350739,0.0299133316251947,0.0235703850819453,ANAPC11/TRIM44/KLHL3/TNFAIP3/ARIH2/SYVN1/ZNRF1/RBX1/UBE2G1/UBE2D4/RNF146/CUL3/UBE2T/UBE2Q2/SPSB3/DTX4/ANAPC7/ANAPC2/UBE2C/UBE2D1/RNF187/RNF126,22
GO:2000142,regulation of DNA-templated transcription initiation,20/1912,88/18842,0.227272727272727,2.23968238874097,3.91716848218577,0.000426779050424309,0.0299133316251947,0.0235703850819453,MED15/MED29/TAF10/FOXO1/MED19/NCOR2/CEBPA/MED4/GTF2A1/MED9/MED22/MED18/DR1/NKX2-5/THRA/MED8/SUMO1/MED12/ZNHIT1/SIN3B,20
GO:0051222,positive regulation of protein transport,41/1912,237/18842,0.172995780590717,1.70480465370831,3.66940407153803,0.000469691672747168,0.0324990507412367,0.0256078176234789,MYO18A/SYTL4/DYNLL1/MYRIP/PIK3R1/PPARG/HLA-DRB1/HSP90AA1/RPH3AL/PHPT1/STX4/SEC31B/EP300/ZDHHC2/JUP/RXRA/MDM2/BAIAP3/CD81/PTPN23/CDH1/DMAP1/MLXIPL/SIRT3/TRIM28/ADAM9/SEC24A/RAPGEF3/CDK1/SAR1B/PCNT/APBB1/GLUD1/NR1H2/NLGN2/APBB3/PRKACA/CAMK1/PRKCD/KIF20B/SAR1A,41
GO:0051785,positive regulation of nuclear division,14/1912,52/18842,0.269230769230769,2.65316221435468,4.01163296772972,0.000504533498839601,0.0342125916321433,0.0269580122175946,ANAPC11/SKA3/PLCB1/LRP5/PDGFB/IGF2/SH2B1/PHIP/DLGAP5/CUL3/NUSAP1/ESPL1/ANAPC7/UBE2C,14
GO:0006913,nucleocytoplasmic transport,49/1912,299/18842,0.163879598662207,1.61496830438981,3.60218295951131,0.000513474137892089,0.0342125916321433,0.0269580122175946,RAE1/MAGOHB/PIK3R1/RSRC1/NUP214/NOTCH1/HSP90AA1/TMEM53/CASC3/SMURF1/PTTG1IP/NUP188/HNRNPA2B1/AKAP8L/SMG6/XPO6/MCM3AP/EP300/SETD2/SQSTM1/NOL6/THOC2/JUP/SRSF3/NEAT1/MDM2/PABPN1/TMCO6/CDH1/DMAP1/NUP85/TRIM28/WNK1/ENY2/NXF1/E2F3/RAPGEF3/CDK1/ADAR/SIRT7/TNPO2/CAMK1/KPNA3/SUMO1/POM121/PRKCD/NUP37/CALR/STRADA,49
GO:0051169,nuclear transport,49/1912,299/18842,0.163879598662207,1.61496830438981,3.60218295951131,0.000513474137892089,0.0342125916321433,0.0269580122175946,RAE1/MAGOHB/PIK3R1/RSRC1/NUP214/NOTCH1/HSP90AA1/TMEM53/CASC3/SMURF1/PTTG1IP/NUP188/HNRNPA2B1/AKAP8L/SMG6/XPO6/MCM3AP/EP300/SETD2/SQSTM1/NOL6/THOC2/JUP/SRSF3/NEAT1/MDM2/PABPN1/TMCO6/CDH1/DMAP1/NUP85/TRIM28/WNK1/ENY2/NXF1/E2F3/RAPGEF3/CDK1/ADAR/SIRT7/TNPO2/CAMK1/KPNA3/SUMO1/POM121/PRKCD/NUP37/CALR/STRADA,49
GO:0090316,positive regulation of intracellular protein transport,20/1912,90/18842,0.222222222222222,2.18991166899117,3.8025910418242,0.000581153830036387,0.0382498441549558,0.030139189019566,PIK3R1/HSP90AA1/SEC31B/EP300/ZDHHC2/JUP/MDM2/CD81/CDH1/DMAP1/TRIM28/SEC24A/RAPGEF3/CDK1/SAR1B/PCNT/CAMK1/PRKCD/KIF20B/SAR1A,20
GO:0007051,spindle organization,35/1912,195/18842,0.17948717948718,1.76877480956979,3.62643088123154,0.000594509721475879,0.0386574574313894,0.0304603702911954,RAE1/GPSM2/ASPM/CEP72/TACC1/SPC25/TUBGCP5/SKA3/NUMA1/CHEK2/NEK6/PARP3/SAC3D1/TUBGCP6/TTK/SKA2/KIF23/CDCA8/DLGAP5/DCTN1/UHRF1/KIF2A/CHD3/MAPRE2/TUBGCP2/BIRC5/PCNT/SUN2/EML3/NDC80/HAUS7/CCDC69/RACGAP1/DYNC1H1/NUDC,35
GO:0035967,cellular response to topologically incorrect protein,24/1912,118/18842,0.203389830508475,2.0043259343309,3.67776355301271,0.000689094499167319,0.0442743215715003,0.0348862113307095,PIK3R1/FICD/ZBTB8OS/PPP1R15A/CDK5RAP3/CREB3L1/DNAJC10/MANF/ERLEC1/DNAJB14/SERP1/DERL3/CUL3/ATF6/TMBIM4/QRICH1/WFS1/EDEM3/CREBZF/SHISA5/DNAJC18/RNF126/BAX/PARP6,24
