iteration,balanced_accuracy
1,0.166199434702005
2,0.187704177802666
3,0.17600108686592
4,0.188260790313161
5,0.178781994129494
6,0.176718590537701
7,0.166357878057657
8,0.1692949764339
9,0.165763491607511
10,0.171527690659325
11,0.160906828220648
12,0.190686202069446
13,0.173008601182515
14,0.172146772794334
15,0.171993651966108
16,0.174466541545296
17,0.183261762256013
18,0.171724955279087
19,0.188422122627747
20,0.168854381790941
21,0.172211552044596
22,0.194325302951481
23,0.185815220807759
24,0.191763870311678
25,0.187909662982459
26,0.175270006220242
27,0.168756130393287
28,0.18787919536382
29,0.179440605308561
30,0.181595862133926
31,0.158913107172424
32,0.174206000668748
33,0.176230060805339
34,0.173759628900192
35,0.178826561881963
36,0.187391201304708
37,0.168270789631576
38,0.17351339413613
39,0.179583698551968
40,0.177123140371821
41,0.173705747822768
42,0.179149039750049
43,0.17383061402543
44,0.168406526951235
45,0.174380902349768
46,0.166115031353135
47,0.172624723128617
48,0.171375383813213
49,0.156836155301354
50,0.185456957982967
51,0.184506481375422
52,0.167739638669406
53,0.17116847814487
54,0.185018146342757
55,0.187644246106651
56,0.173909941463066
57,0.185754965147629
58,0.198161596665731
59,0.182001883665753
60,0.163208717677276
61,0.170786053957197
62,0.165886965479125
63,0.164570071407618
64,0.154391070208275
65,0.166214209204211
66,0.159555415404847
67,0.181904512682306
68,0.155873297770611
69,0.185146751314605
70,0.181903279980385
71,0.183447496829667
72,0.168095289801636
73,0.153104693471544
74,0.185679143993201
75,0.186042670643126
76,0.170788523506978
77,0.20418383762306
78,0.163471475981272
79,0.172285090500309
80,0.170967820455248
81,0.181551430400858
82,0.184521358188087
83,0.18361468917168
84,0.170439132891129
85,0.171595443330548
86,0.177193901796318
87,0.161511594015146
88,0.178078011617976
89,0.177486950195171
90,0.181926653028438
91,0.171673919741946
92,0.180746568083168
93,0.17633359171453
94,0.186994618730511
95,0.204800302024713
96,0.186644470274983
97,0.166139173293521
98,0.190366031472174
99,0.175169680094451
100,0.181328932154025
101,0.175986751869299
102,0.178787658070094
103,0.196221887294166
104,0.181654210058758
105,0.175905834329712
106,0.183478766035437
107,0.180542943853414
108,0.180401327553772
109,0.179309556170716
110,0.181418597831002
111,0.185225054677887
112,0.172776571582224
113,0.176932648307618
114,0.172938054803873
115,0.174859033278921
116,0.194709935911715
117,0.170639636116636
118,0.179206737472764
119,0.180474800243318
120,0.18714178903989
121,0.187538149170625
122,0.177917224028433
123,0.171254362369583
124,0.175713512907687
125,0.175074888591648
126,0.200434183341237
127,0.17020845423738
128,0.189160373295538
129,0.178039193075813
130,0.178985278645557
131,0.176980966825809
132,0.16899182176891
133,0.190932174832291
134,0.179202056902418
135,0.194241949708801
136,0.168827969782563
137,0.176061527351911
138,0.16759023093414
139,0.180175016657824
140,0.17973951835226
141,0.178494132286429
142,0.183112718254013
143,0.14663120610568
144,0.182972777943267
145,0.169362854302681
146,0.172084969965554
147,0.177607130134295
148,0.167503854035117
149,0.159499365463298
150,0.17904313913166
151,0.17239498110855
152,0.164297883146013
153,0.179078009908514
154,0.180889300827105
155,0.174531198955675
156,0.183431514401022
157,0.151135467227364
158,0.193086048786707
159,0.176481379603336
160,0.176870090031379
161,0.183192349465342
162,0.168145038892186
163,0.184247724332721
164,0.179255025054805
165,0.180363687239762
166,0.17762270368319
167,0.171826342251866
168,0.17890843012628
169,0.162005726869088
170,0.151903153701629
171,0.186019417016851
172,0.180458209485492
173,0.179626835390949
174,0.190724120461511
175,0.163493961513957
176,0.185919125073947
177,0.187043500886548
178,0.199368191613797
179,0.196322194370949
180,0.175610278785355
181,0.168906531334858
182,0.190927383299066
183,0.163290212710354
184,0.164974843408167
185,0.179173341145455
186,0.178588279782602
187,0.176105106321972
188,0.18303441607097
189,0.202427468471743
190,0.171077619945895
191,0.188879367250068
192,0.175197051161068
193,0.179484972110567
194,0.176451831155454
195,0.170358975375127
196,0.184949232388603
197,0.158039767711028
198,0.169371977863566
199,0.166062013185699
200,0.183813738229585
201,0.170262352243079
202,0.178344762090184
203,0.184722460029063
204,0.180477392703827
205,0.190268417215728
206,0.180251451948029
207,0.206869204984838
208,0.192598418002323
209,0.141560276447675
210,0.166781289038386
211,0.17248003745914
212,0.178795676656581
213,0.181487162537716
214,0.192304797506726
215,0.18114900228506
216,0.172278511538898
217,0.166932699009488
218,0.183605117557254
219,0.152894633912173
220,0.189002088360424
221,0.17741654427924
222,0.16832431223073
223,0.168209386621817
224,0.176057454931708
225,0.162362672375237
226,0.162620379412208
227,0.164762580671433
228,0.176840251654046
229,0.18651478772879
230,0.193504130869489
231,0.200890670021879
232,0.181885968499109
233,0.182188813109866
234,0.187481724196015
235,0.178053025934018
236,0.173412416647395
237,0.194915650572959
238,0.170274574935256
239,0.171715701841595
240,0.164012607007431
241,0.186649077783554
242,0.17628620240807
243,0.173007318169098
244,0.162793731910774
245,0.166997047079323
246,0.187931919337535
247,0.17141200924734
248,0.177571870744227
249,0.176566284357517
250,0.16758241565952
251,0.168663964857477
252,0.16771521221573
253,0.167575404136525
254,0.174598562108013
255,0.179489295618621
256,0.188392875197714
257,0.184771643288001
258,0.195422155884728
259,0.164496536096644
260,0.172596604093193
261,0.167243241423716
262,0.20212270851422
263,0.176566823962845
264,0.191949254066293
265,0.179235641870258
266,0.16822512142814
267,0.182544943558125
268,0.174936551345771
269,0.167714089746049
270,0.173968197866002
271,0.152932120759262
272,0.16408484617197
273,0.18253451980933
274,0.183316602457314
275,0.171823370758116
276,0.182534373836471
277,0.170635590275865
278,0.182113966387301
279,0.15746605465153
280,0.173975384490668
281,0.162987753101524
282,0.19877437786469
283,0.177953271806978
284,0.153863978686443
285,0.186602388650504
286,0.182772945110299
287,0.191601453463339
288,0.170103215011507
289,0.164934503993281
290,0.188465551209988
291,0.190878374236127
292,0.179321982995381
293,0.179289449715806
294,0.185383837317043
295,0.173068466086819
296,0.189696457595974
297,0.173673831767007
298,0.184265904758307
299,0.167475826566887
300,0.181968441299231
301,0.162407850708897
302,0.15994703582875
303,0.180378266991
304,0.173109443592343
305,0.181767863779015
306,0.187620858358911
307,0.173327772330229
308,0.173243934800029
309,0.182430881424668
310,0.172005086716943
311,0.185402183978019
312,0.179631159219794
313,0.175450967410478
314,0.177558067071533
315,0.178758649572675
316,0.185262942570461
317,0.163763374599449
318,0.18704268268392
319,0.180894815451654
320,0.169826575019425
321,0.166340594280276
322,0.171477350806984
323,0.162260653994195
324,0.172987345235364
325,0.175223243506173
326,0.178347051909474
327,0.170962697108235
328,0.18136092314207
329,0.16052747555929
330,0.177409614800167
331,0.181282609168339
332,0.1703412772929
333,0.165611814068342
334,0.176439666897474
335,0.170701256484965
336,0.181154613155853
337,0.183067659625635
338,0.158089193038381
339,0.154673944911703
340,0.169375851443562
341,0.190108301932068
342,0.182069377098075
343,0.192186908993312
344,0.167352886997843
345,0.158550653411323
346,0.175521805239941
347,0.199878890548076
348,0.180506176191455
349,0.184201456957284
350,0.170248654727871
351,0.161919777684962
352,0.192259276810461
353,0.175234953989068
354,0.178372536441351
355,0.159817723224255
356,0.185843720869274
357,0.182643422632357
358,0.181897707525934
359,0.185198945967718
360,0.176147061489149
361,0.181780488924643
362,0.189186877357998
363,0.173134445363616
364,0.186949449027394
365,0.161409986429663
366,0.165727942957924
367,0.195090538267983
368,0.201701187643156
369,0.189826537750472
370,0.153258040450973
371,0.16815131621851
372,0.189898534327352
373,0.168924345146531
374,0.184680986397567
375,0.173332102053185
376,0.1772130654464
377,0.17225307812219
378,0.175911283943078
379,0.170757502399016
380,0.166151800248029
381,0.191631338975073
382,0.181022461311027
383,0.172073837742536
384,0.17384257729566
385,0.168221946175387
386,0.170930138325003
387,0.193493285472477
388,0.164618555700196
389,0.188020110564967
390,0.176748947064651
391,0.169124971666728
392,0.17867313876166
393,0.201235360014708
394,0.169284849008498
395,0.179391823402956
396,0.174125168500866
397,0.178676408628351
398,0.180968208811829
399,0.184759850846234
400,0.182730048984461
401,0.184564495923803
402,0.169235648363673
403,0.168166196302257
404,0.177480080870117
405,0.165969911212736
406,0.181093839090953
407,0.188224533712601
408,0.188277958592829
409,0.182289678310339
410,0.173746622956202
411,0.178308959978399
412,0.157548706082024
413,0.182624375287665
414,0.169653381582978
415,0.182479224745768
416,0.172374920064214
417,0.167877714627757
418,0.188693608136671
419,0.178856133952514
420,0.175690667069978
421,0.182591652791615
422,0.186878078156647
423,0.185060409155
424,0.183359525573357
425,0.17373011551252
426,0.192517179863691
427,0.172599762536003
428,0.177595192295614
429,0.184463328066703
430,0.170173258719547
431,0.18190465712979
432,0.163129811283564
433,0.173107695427006
434,0.180407612212066
435,0.170274271117803
436,0.179816275040252
437,0.178220188141089
438,0.170515584707773
439,0.175823254284928
440,0.197338179074905
441,0.164530230045916
442,0.193305823373508
443,0.1772848622207
444,0.171162077222479
445,0.181809810535982
446,0.173306821546866
447,0.16595642368037
448,0.190127719271151
449,0.195042842803005
450,0.1891770805418
451,0.172875933001882
452,0.169932044328579
453,0.175778173515498
454,0.178599951984434
455,0.193816019593427
456,0.174335341390993
457,0.179485570231137
458,0.160247661494695
459,0.175109636631884
460,0.178159111353924
461,0.178998129568902
462,0.17234768484289
463,0.164127373554224
464,0.172458863093369
465,0.19095119006953
466,0.182972435369267
467,0.178694027518953
468,0.161809975187323
469,0.1681900069028
470,0.168590084432058
471,0.163104104742417
472,0.187183730092262
473,0.179283817345543
474,0.173123063983964
475,0.177444576653323
476,0.149859301249594
477,0.179664472999344
478,0.182920416522579
479,0.187069488187021
480,0.181176159576044
481,0.193194422509464
482,0.172937191884948
483,0.17921867378607
484,0.198833320429155
485,0.175545236117895
486,0.175846814382501
487,0.186530534646592
488,0.173582297432071
489,0.16991211034584
490,0.172579473088456
491,0.194340542868772
492,0.178737865500187
493,0.168161331554104
494,0.189815312268788
495,0.201987844029658
496,0.170122806485883
497,0.171859503696971
498,0.183484994551295
499,0.173576421917617
500,0.169317464762182
501,0.158059145319789
502,0.178946088775608
503,0.154417534298201
504,0.168617974289874
505,0.197466033646898
506,0.170766654560532
507,0.184372131854445
508,0.172626339254395
509,0.161876870344381
510,0.168316150982218
511,0.178036955200325
512,0.184046937159391
513,0.177712916670952
514,0.18508121089688
515,0.189522994005719
516,0.176467306223969
517,0.179566358470062
518,0.174451004557642
519,0.181092832775974
520,0.173485042989754
521,0.184734794956806
522,0.184056411420982
523,0.192459113096016
524,0.173901869644682
525,0.159467254303421
526,0.176351159127879
527,0.165324985275307
528,0.173596743950567
529,0.170196306972387
530,0.175667515110114
531,0.168228998910323
532,0.167214127518866
533,0.186415429510571
534,0.149789911983598
535,0.180164096154418
536,0.188877046233004
537,0.177790117746038
538,0.174348057791961
539,0.168831375227992
540,0.148011536772785
541,0.162599122572326
542,0.188249830764773
543,0.167670976407399
544,0.185610329128653
545,0.186597677114117
546,0.155942870921974
547,0.183411711049875
548,0.155188556684822
549,0.178860106613179
550,0.199074949007563
551,0.186552677605276
552,0.194279749434072
553,0.194764135486865
554,0.172305810826905
555,0.185637057500155
556,0.182159174790267
557,0.178721277930857
558,0.17339749767829
559,0.174401749526565
560,0.175667480074248
561,0.187834839403072
562,0.181065151995328
563,0.182431238698355
564,0.194102471446529
565,0.165451497063827
566,0.196106747333676
567,0.168608005671438
568,0.191726793439526
569,0.185269551280386
570,0.185336530465279
571,0.164389555582257
572,0.185947376554773
573,0.183744088097312
574,0.189798842728676
575,0.176197093746653
576,0.172701095797394
577,0.167618859813436
578,0.19630897375459
579,0.182998288430867
580,0.165320732548668
581,0.1688542037171
582,0.174395008103143
583,0.187206540337575
584,0.161593886017938
585,0.199823680280275
586,0.188636155240683
587,0.183292411130518
588,0.185408363026421
589,0.185918691720092
590,0.175441564802694
591,0.185694770394036
592,0.19233871544918
593,0.177187999791489
594,0.175400523084729
595,0.173525781647716
596,0.198120804708695
597,0.18919942067757
598,0.172425436810156
599,0.193633800481117
600,0.182625530918695
601,0.170484269194693
602,0.180386019971453
603,0.171851258311229
604,0.174994020041565
605,0.173503769471311
606,0.179877831067331
607,0.176368372019379
608,0.169386590508056
609,0.164749950921329
610,0.204523066151128
611,0.171034297501725
612,0.169640592506664
613,0.170163244012593
614,0.182985646881139
615,0.186258907642939
616,0.182043213381951
617,0.193337947792747
618,0.167382109628972
619,0.176764796792741
620,0.190648363198733
621,0.18011910178224
622,0.16276777033429
623,0.176488382663427
624,0.193571447589714
625,0.185154497981237
626,0.173058213904523
627,0.18307023256165
628,0.178871875903756
629,0.169003768026738
630,0.176082128058276
631,0.193731147926946
632,0.172310220656096
633,0.173410268740077
634,0.187208184240897
635,0.185432665582653
636,0.178766261088292
637,0.171421119162433
638,0.172110689530324
639,0.184067154315555
640,0.173930842458182
641,0.189536995889979
642,0.185175546429289
643,0.173526490231335
644,0.183670290738897
645,0.169690290024433
646,0.18642663233196
647,0.173220012734312
648,0.178482952040285
649,0.191761798426903
650,0.169380958137792
651,0.187768240635044
652,0.180009336487423
653,0.185019462124624
654,0.175978422061281
655,0.168708145980645
656,0.170892348784
657,0.177403184116319
658,0.197933479530794
659,0.174723889985664
660,0.151227004617057
661,0.175821154282403
662,0.155122175969641
663,0.173001516792192
664,0.188548001690018
665,0.168740430477071
666,0.177879937758321
667,0.177566433209983
668,0.184255686110845
669,0.166649095374859
670,0.178914497096277
671,0.175005476429617
672,0.16886369981436
673,0.18283803846274
674,0.193479290473051
675,0.171320633417992
676,0.183119267023781
677,0.168990820337905
678,0.154673186175288
679,0.17847327682823
680,0.177706592583712
681,0.167578646554475
682,0.18284440839074
683,0.173677530764576
