iteration,balanced_accuracy
536,0.172563403925436
537,0.1524697801114
538,0.135984688388324
539,0.144780860124562
540,0.168365425270308
541,0.144487674143645
542,0.156001616517359
543,0.150129876223852
544,0.150938765798312
545,0.145802526163942
546,0.146065457195263
547,0.171607370016734
548,0.132955634077615
549,0.149448004330291
550,0.15025308602775
551,0.157528484399039
552,0.144668063492291
553,0.148279660991117
554,0.136646620756641
555,0.147994137896139
556,0.145061718671796
557,0.139096394352325
558,0.152755910788588
559,0.160874651961148
560,0.154142389217264
561,0.171853996831189
562,0.152702575723375
563,0.12924959910047
564,0.151078364963979
565,0.162523522400698
566,0.133960372587756
567,0.14449293771763
568,0.16210889078749
569,0.168638012391026
570,0.138500062564687
571,0.162444704477207
572,0.14908128466824
573,0.12598663661688
574,0.154518832410942
575,0.135332892074411
576,0.154582407924463
577,0.180730121610736
578,0.143751335730577
579,0.13833048744363
580,0.170779992754044
581,0.162266360267808
582,0.146478164328867
583,0.146194208751661
584,0.146151210727678
585,0.170879391656022
586,0.125642693460382
587,0.138856653267025
588,0.13657578256263
589,0.159971694820174
590,0.152378946309492
591,0.120469247761052
592,0.155903328530113
593,0.142467053116127
594,0.125608537279591
595,0.154023953434359
596,0.158411023030008
597,0.161039703699462
598,0.152659419700105
599,0.133188915108044
600,0.145900956622156
601,0.171132237693873
602,0.166128257009704
603,0.125129558266479
604,0.143594938685476
605,0.14282970592883
606,0.156725882451037
607,0.168167898830833
608,0.148608472271261
609,0.125837702098607
610,0.136261071287507
611,0.153212958947514
612,0.177962629708019
613,0.141937188259418
614,0.153765634721009
615,0.145743624043491
616,0.144245420459394
617,0.141168358573451
618,0.151658559704163
619,0.132568765480957
620,0.135460658313005
621,0.14492980381943
622,0.158974757781702
623,0.128824679092867
624,0.131074893263524
625,0.158995562007323
626,0.141468339109228
627,0.148448990984071
628,0.143752698446852
629,0.140564457965295
630,0.163347501384757
631,0.148508572483216
632,0.165721249438371
633,0.149997620222401
634,0.136584029100262
635,0.152112099916761
636,0.152718778188779
637,0.163040695554883
638,0.161522651501867
639,0.150449978149965
640,0.14910083505702
641,0.147089800672417
642,0.150098654246471
643,0.166249675311586
644,0.150667268125214
645,0.135876854701082
646,0.124990423571397
647,0.116548603119685
648,0.167031630524487
649,0.144651037046014
650,0.14829824989061
651,0.150685927441573
652,0.160276472877275
653,0.148115245660906
654,0.158942015113103
655,0.145345658052291
656,0.136439203766816
657,0.155798870096656
658,0.141615408498243
659,0.15472401986184
660,0.158923653682798
661,0.174097463832536
662,0.128216058845962
663,0.141248350482704
664,0.15586725613571
665,0.137696976366452
666,0.154188623780493
667,0.12958668095816
668,0.164921903606804
669,0.154355782304168
670,0.141437944613071
671,0.140645979220651
672,0.139868228490931
673,0.159400070472343
674,0.137019346130545
675,0.181971159373617
676,0.133594028713749
677,0.134134132427754
678,0.133439122862499
679,0.150466621971126
680,0.136969408556623
681,0.162350702066094
682,0.140938590909516
683,0.146596725298853
684,0.137048456554459
685,0.14418674979691
686,0.143280883965119
687,0.149226927502025
688,0.150663800845696
689,0.139759768054138
690,0.111658425112204
691,0.131198882536922
692,0.157277556717412
693,0.155220262772224
694,0.143023515847104
695,0.162983273847732
696,0.181404817097179
697,0.134069052395382
698,0.157559091976552
699,0.124057982804208
700,0.161339611230166
701,0.170482597841705
702,0.14340091191894
703,0.131736068339756
704,0.162110467758889
705,0.149816823047902
706,0.151220135014045
707,0.154954756321146
708,0.153103985229671
709,0.153077205374444
710,0.141654847873967
711,0.134457797242053
712,0.156295826223486
713,0.15972843335227
714,0.158561815091955
715,0.151887432046814
716,0.152910652733496
717,0.154214645565231
718,0.142269525938616
719,0.148344258283223
720,0.140291235338139
721,0.144499005580356
722,0.135007509144667
723,0.17024665322021
724,0.136139697480049
725,0.14505212505807
726,0.159779891239917
727,0.159206445181478
728,0.161134179081352
729,0.144486315914439
730,0.152244817300759
731,0.168414164305783
732,0.170260205622007
733,0.157950704622891
734,0.148804853388778
735,0.152192405908779
736,0.1250985214074
737,0.14707398667447
738,0.171300352404075
739,0.147417506676787
740,0.16335137939019
741,0.15063650839476
742,0.162193683910399
743,0.157338703421612
744,0.154839793993833
745,0.136867851891862
746,0.154719222580261
747,0.172596122270618
748,0.171751653837979
749,0.129935296529946
750,0.157107335809197
751,0.133362096360904
752,0.14175095439071
753,0.15173786399862
754,0.163197991094356
755,0.168387921413442
756,0.14837015361066
757,0.15169127963142
758,0.135629976405876
759,0.160178796092464
760,0.152765941627541
761,0.16814626453578
762,0.154738004186105
763,0.163336342694785
764,0.137172717178237
765,0.151531080108529
766,0.126584482385933
767,0.126519444898894
768,0.132126099363996
769,0.134178988844384
770,0.146956064927599
771,0.120845826898017
772,0.147461201225605
773,0.14487200763575
774,0.150997287648581
775,0.12759161067582
776,0.172010539986896
777,0.148861488922174
778,0.160882921833939
779,0.156339458252876
780,0.142734881966968
781,0.152116914320137
782,0.136507137418414
783,0.154727664283641
784,0.160562203183842
785,0.154406506209004
786,0.162902485634693
787,0.141333299787085
788,0.169908101903879
789,0.166851201341054
790,0.156948866648511
791,0.147114496228472
792,0.137553150418468
793,0.147388106474112
794,0.151698777945091
795,0.154699817641091
796,0.157158372880649
797,0.156057462108552
798,0.14391548945247
799,0.136683789407383
800,0.138559102182151
801,0.166931096984648
802,0.153331974683308
803,0.161821825521239
804,0.146340193238367
805,0.147320706118952
806,0.135753261453913
807,0.169095764699199
808,0.173558084083171
809,0.133729690534115
810,0.16534651454196
811,0.162735808690458
812,0.110759718993455
813,0.146715123699896
814,0.131317000261225
815,0.151639598331466
816,0.17001984070509
817,0.148008871057596
818,0.142916645458027
819,0.153588753756891
820,0.164472734706594
821,0.132157395060141
822,0.157411999553756
823,0.153877209866103
824,0.148259986921218
825,0.145580797475367
826,0.128625544898996
827,0.150181253466608
828,0.164103590106593
829,0.153378103051766
830,0.153725142020708
831,0.140586716742482
832,0.155439253895816
833,0.131991721487065
834,0.125339739344943
835,0.16413728197889
836,0.145684375944217
837,0.145944147762337
838,0.15197102694313
839,0.145631028795876
840,0.153873677339663
841,0.175891637935769
842,0.160422210662739
843,0.15208583087425
844,0.155208500739968
845,0.152362979785117
846,0.141339276686911
847,0.146372041908598
848,0.176237338804294
849,0.139220033245807
850,0.152497619543393
851,0.146245931099924
852,0.140411502715467
853,0.152684934748423
854,0.165516724949123
855,0.151919259212644
856,0.153102677657096
857,0.145449702809541
858,0.141783753392184
859,0.154853920140088
860,0.125268590568517
861,0.148751351182505
862,0.144618019230238
863,0.15164413938853
864,0.123950029009847
865,0.155586499449334
866,0.156465583302699
867,0.152472463529878
868,0.183387261705709
869,0.133976880169184
870,0.134096844113023
871,0.146799400094099
872,0.171376610353543
873,0.135449625447688
874,0.135009827337785
875,0.15309683311762
876,0.138978008857496
877,0.170124367573966
878,0.144070300672833
879,0.14243545360253
880,0.138913275017808
881,0.150563804002187
882,0.137158656449008
883,0.146849388636507
884,0.169850728236802
885,0.169387125822304
886,0.143366409582752
887,0.143247415538409
888,0.167076258858697
889,0.132541081730606
890,0.143667948641208
891,0.136064902161088
892,0.137490159052463
893,0.16236142142459
894,0.166769596003626
895,0.154908517087803
896,0.14929259494406
897,0.153830492030421
898,0.148565233955386
899,0.145236743803126
900,0.157524997164841
901,0.172325706071586
902,0.161950365029838
903,0.150094680466274
904,0.144540477893866
905,0.148141818285129
906,0.155827430257029
907,0.155962869033643
908,0.157139225667023
909,0.142919303189803
910,0.157815528237929
911,0.115968150337172
912,0.139003970636439
913,0.145441899253501
914,0.137030572334857
915,0.150590190545736
916,0.166327695614845
917,0.173988451122404
918,0.166446587505889
919,0.163941790654636
920,0.156107008188612
921,0.145718149971373
922,0.159868102633426
923,0.157366007058942
924,0.149009254216321
925,0.151193751342208
926,0.1580016123604
927,0.1685822790921
928,0.158178776375606
929,0.154634380675237
930,0.137262486140989
931,0.165441710363794
932,0.163620487119912
933,0.129467714436208
934,0.146194840901965
935,0.180058884685752
936,0.159465543178817
937,0.160222983996001
938,0.120313536237438
939,0.157902649948078
940,0.155122482389784
941,0.163103559787182
942,0.149169442605514
943,0.159626564258928
944,0.160684302064071
945,0.145392554627741
946,0.153268826749404
947,0.16059955582041
948,0.133653269216963
949,0.158924571031732
950,0.143817204865116
951,0.150976005636312
952,0.142168876562401
953,0.140984261864791
954,0.152626420376806
955,0.162260685415383
956,0.148787087702231
957,0.152073595625
958,0.16491120008047
959,0.152520056274549
960,0.162157084735838
961,0.146912713062177
962,0.163559918192707
963,0.125183261479917
964,0.136185179347658
965,0.144826152033653
966,0.159072628060203
967,0.153921053211727
968,0.144362404911586
969,0.151367970561427
970,0.131336859222622
971,0.156193734335075
972,0.167854485557249
973,0.163971900464935
974,0.167891837885968
975,0.148027746920841
976,0.169173048082298
977,0.164603296340072
978,0.160774857395024
979,0.14799679673204
980,0.159398385520712
981,0.139224831744912
982,0.151880572849326
983,0.145049163873391
984,0.151724919369474
985,0.143046620157328
986,0.157722777223674
987,0.133235643818264
988,0.148747850684938
989,0.135141135458453
990,0.146507953830097
991,0.152015957626118
992,0.153139495598195
993,0.148627400161819
994,0.170430394841554
995,0.179779083341862
996,0.17297556368416
997,0.141672049286633
998,0.144477937956951
999,0.149727062054696
1000,0.11343682764449
